task_name,agent,runs,success_rate,trace_coverage,mean_tool_call_count,mean_first_edit_step,mean_pre_edit_tool_calls,mean_category_switch_rate,mean_repeated_tool_command_rate,mean_failure_rate,mean_post_failure_intent_entropy,mean_command_intent_entropy,mean_intent_switch_rate
mcmc-sampling-stan,claude-code-enhanced,4,0.75,0.0,0.0,,,,,,,,
mcmc-sampling-stan,codex,40,0.45,0.375,6.1,,,0.1582,0.1253,0.0529,1.8182,1.7894,0.7125
mcmc-sampling-stan,deepagent-harbor,5,1.0,1.0,42.2,11.0,9.0,0.4159,0.3682,0.0421,2.108,2.1559,0.5897
mcmc-sampling-stan,final,5,0.0,0.0,0.0,,,,,,,,
mcmc-sampling-stan,forge,5,1.0,0.0,0.0,,,,,,,,
mcmc-sampling-stan,gemini-cli,20,0.5,0.5,6.15,5.1,4.1,0.3842,0.2618,0.1546,1.7983,1.9029,0.6747
mcmc-sampling-stan,goose,15,0.8667,0.0,0.0,,,,,,,,
mcmc-sampling-stan,ii-agent-simple,5,0.8,0.0,0.0,,,,,,,,
mcmc-sampling-stan,judy,5,0.8,0.6,35.0,11.3333,14.0,0.3627,0.7555,0.0,,1.3074,0.3252
mcmc-sampling-stan,letta-code,15,0.8667,0.0,0.0,,,,,,,,
mcmc-sampling-stan,mini-swe-agent,75,0.12,1.0,16.28,,,0.0,0.0464,0.1144,1.0654,1.2166,0.4294
mcmc-sampling-stan,mux,12,0.9167,0.0,0.0,,,,,,,,
mcmc-sampling-stan,opencode,1,1.0,0.0,0.0,,,,,,,,
mcmc-sampling-stan,openhands,70,0.7429,0.9714,50.9429,16.7419,10.7258,0.2431,0.6337,0.02,2.0864,2.3574,0.3928
mcmc-sampling-stan,ruley,10,0.9,0.0,0.0,,,,,,,,
mcmc-sampling-stan,sage,5,1.0,0.0,0.0,,,,,,,,
mcmc-sampling-stan,simple_codex,5,1.0,0.0,0.0,,,,,,,,
mcmc-sampling-stan,spoox-m,5,0.2,0.0,0.0,,,,,,,,
mcmc-sampling-stan,terminus-2,193,0.601,0.9016,30.6736,,,0.0516,0.3652,0.0229,1.8992,2.0958,0.564
mcmc-sampling-stan,terminus-3-3,10,0.9,0.6,50.2,,,0.0205,0.6156,0.004,2.2391,1.8008,0.4179
merge-diff-arc-agi-task,Factory Droid,25,0.96,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,Junie,5,0.8,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,TerminalBenchAgent,5,1.0,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,ante,5,1.0,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,aone-agent,5,0.8,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,claude-code,35,0.6571,0.8571,29.4,42.9643,22.7143,0.5251,0.2309,0.1042,2.2259,2.2591,0.7109
merge-diff-arc-agi-task,claude-code-enhanced,4,0.75,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,codex,40,0.725,0.375,5.975,,,0.1021,0.0743,0.222,1.387,1.3869,0.4905
merge-diff-arc-agi-task,deepagent-harbor,5,0.2,1.0,32.0,25.5,23.75,0.2504,0.3067,0.2676,1.8797,1.9525,0.468
merge-diff-arc-agi-task,final,2,1.0,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,forge,5,1.0,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,gemini-cli,20,0.65,0.5,13.35,14.1111,15.6667,0.2429,0.2189,0.6784,1.6501,1.7878,0.5549
merge-diff-arc-agi-task,goose,15,0.7333,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,judy,5,1.0,0.4,22.6,16.0,25.5,0.2875,0.8361,0.0152,0.8976,0.9153,0.2612
merge-diff-arc-agi-task,letta-code,15,0.8667,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,mini-swe-agent,75,0.32,0.9867,16.0533,,,0.0,0.0314,0.2446,1.2526,1.3105,0.4187
merge-diff-arc-agi-task,mux,12,1.0,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,opencode,1,1.0,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,openhands,69,0.5942,1.0,61.5652,28.6719,22.4531,0.2402,0.5776,0.0348,1.8268,1.9953,0.3277
merge-diff-arc-agi-task,ruley,10,1.0,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,sage,5,0.8,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,simple_codex,5,1.0,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,spoox-m,5,1.0,0.0,0.0,,,,,,,,
merge-diff-arc-agi-task,terminus-2,195,0.5231,0.9128,40.1128,,,0.0334,0.2315,0.1027,1.7412,1.7855,0.4689
merge-diff-arc-agi-task,terminus-3-3,10,1.0,0.9,33.0,,,0.0578,0.1989,0.1069,1.6292,1.7341,0.4621
model-extraction-relu-logits,Factory Droid,25,0.16,0.0,0.0,,,,,,,,
model-extraction-relu-logits,Junie,5,0.0,0.0,0.0,,,,,,,,
model-extraction-relu-logits,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
model-extraction-relu-logits,ante,5,0.0,0.0,0.0,,,,,,,,
model-extraction-relu-logits,aone-agent,5,0.6,0.0,0.0,,,,,,,,
model-extraction-relu-logits,claude-code,35,0.0,0.8571,14.1714,12.0345,3.8621,0.7559,0.4686,0.041,1.5666,1.9154,0.8385
model-extraction-relu-logits,claude-code-enhanced,5,0.2,0.0,0.0,,,,,,,,
model-extraction-relu-logits,codex,40,0.15,0.45,5.125,,,0.0622,0.1809,0.0176,1.2834,1.3486,0.8924
model-extraction-relu-logits,deepagent-harbor,5,0.6,1.0,21.4,6.0,4.0,0.5332,0.2484,0.0303,1.3526,1.4966,0.5966
model-extraction-relu-logits,final,5,0.0,0.0,0.0,,,,,,,,
model-extraction-relu-logits,forge,5,0.0,0.0,0.0,,,,,,,,
model-extraction-relu-logits,gemini-cli,20,0.05,0.5,2.15,1.7,0.7,0.9444,0.1142,0.1708,0.4285,1.4668,1.0
model-extraction-relu-logits,goose,15,0.1333,0.0,0.0,,,,,,,,
model-extraction-relu-logits,ii-agent-simple,5,0.0,0.0,0.0,,,,,,,,
model-extraction-relu-logits,judy,5,0.2,0.4,12.6,6.0,5.0,0.6163,0.7591,0.0,,1.3119,0.5985
model-extraction-relu-logits,letta-code,15,0.4,0.0,0.0,,,,,,,,
model-extraction-relu-logits,mini-swe-agent,75,0.04,1.0,7.5333,,,0.0,0.0835,0.0529,1.2318,1.6266,0.8064
model-extraction-relu-logits,mux,12,0.4167,0.0,0.0,,,,,,,,
model-extraction-relu-logits,opencode,1,0.0,0.0,0.0,,,,,,,,
model-extraction-relu-logits,openhands,69,0.1739,0.9855,36.9565,7.0952,1.2063,0.3329,0.6356,0.0357,1.7464,1.7059,0.3763
model-extraction-relu-logits,ruley,10,0.4,0.0,0.0,,,,,,,,
model-extraction-relu-logits,sage,5,0.0,0.0,0.0,,,,,,,,
model-extraction-relu-logits,simple_codex,5,0.4,0.0,0.0,,,,,,,,
model-extraction-relu-logits,spoox-m,5,0.2,0.0,0.0,,,,,,,,
model-extraction-relu-logits,terminus-2,194,0.1082,0.9175,16.9536,,,0.1428,0.2341,0.0587,1.6798,1.9215,0.7661
model-extraction-relu-logits,terminus-3-3,10,0.2,0.7,20.6,,,0.0984,0.2594,0.0284,1.8039,1.942,0.585
modernize-scientific-stack,Factory Droid,25,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,Junie,5,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,TerminalBenchAgent,5,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,ante,5,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,aone-agent,5,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,claude-code,35,1.0,0.8571,8.5429,11.3333,4.4333,0.6655,0.2296,0.0,,1.7541,0.6758
modernize-scientific-stack,claude-code-enhanced,2,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,codex,40,0.95,0.375,2.35,,,0.0635,0.0329,0.019,2.0868,1.8466,0.7308
modernize-scientific-stack,deepagent-harbor,5,1.0,1.0,10.0,3.4,3.4,0.4505,0.1178,0.0,,1.4224,0.4505
modernize-scientific-stack,final,5,0.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,forge,5,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,gemini-cli,20,1.0,0.5,3.15,2.9,2.2,0.4442,0.1688,0.1363,0.961,1.7518,0.5972
modernize-scientific-stack,goose,15,0.9333,0.0,0.0,,,,,,,,
modernize-scientific-stack,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,judy,5,1.0,0.6,15.2,7.0,5.6667,0.411,0.5385,0.0247,0.9852,1.6222,0.3698
modernize-scientific-stack,letta-code,15,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,mini-swe-agent,75,0.7733,1.0,7.3467,,,0.0,0.0186,0.0591,1.1414,1.5729,0.6586
modernize-scientific-stack,mux,12,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,opencode,1,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,openhands,70,0.9286,0.9571,29.7429,8.3692,2.0615,0.2543,0.712,0.0154,1.8456,1.7119,0.2965
modernize-scientific-stack,ruley,10,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,sage,5,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,simple_codex,5,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,spoox-m,5,1.0,0.0,0.0,,,,,,,,
modernize-scientific-stack,terminus-2,195,0.9282,0.9231,12.6769,,,0.1062,0.132,0.0328,2.0002,2.056,0.6086
modernize-scientific-stack,terminus-3-3,10,1.0,0.8,10.4,,,0.1386,0.1474,0.0,,2.0225,0.5277
mteb-leaderboard,Factory Droid,25,0.16,0.0,0.0,,,,,,,,
mteb-leaderboard,Junie,5,0.0,0.0,0.0,,,,,,,,
mteb-leaderboard,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
mteb-leaderboard,ante,4,0.0,0.0,0.0,,,,,,,,
mteb-leaderboard,aone-agent,5,0.0,0.0,0.0,,,,,,,,
mteb-leaderboard,claude-code,35,0.0,0.8571,35.2571,95.875,65.6875,0.0576,0.587,0.1796,0.3785,0.2929,0.0746
mteb-leaderboard,claude-code-enhanced,5,0.4,0.0,0.0,,,,,,,,
mteb-leaderboard,codex,40,0.25,0.475,16.375,,,0.0421,0.0141,0.1654,1.0838,1.0414,0.2972
mteb-leaderboard,deepagent-harbor,2,0.5,1.0,63.0,,,0.2613,0.499,0.0547,1.0249,1.1289,0.2732
mteb-leaderboard,final,2,1.0,0.0,0.0,,,,,,,,
mteb-leaderboard,forge,5,0.0,0.0,0.0,,,,,,,,
mteb-leaderboard,gemini-cli,20,0.1,0.5,6.45,7.1111,6.1111,0.3575,0.0828,0.0551,2.5401,0.9805,0.4063
mteb-leaderboard,goose,15,0.0667,0.0,0.0,,,,,,,,
mteb-leaderboard,ii-agent-simple,5,0.0,0.0,0.0,,,,,,,,
mteb-leaderboard,judy,5,0.2,0.8,100.4,4.75,3.25,0.4213,0.7663,0.0702,1.0299,1.0382,0.3714
mteb-leaderboard,letta-code,15,0.2,0.0,0.0,,,,,,,,
mteb-leaderboard,mini-swe-agent,75,0.0,0.9867,16.16,,,0.0,0.018,0.1312,1.5786,1.3828,0.6418
mteb-leaderboard,mux,12,0.5833,0.0,0.0,,,,,,,,
mteb-leaderboard,opencode,1,0.0,0.0,0.0,,,,,,,,
mteb-leaderboard,openhands,70,0.0143,1.0,51.0,34.0,28.3636,0.2057,0.4624,0.0424,1.756,1.5359,0.3047
mteb-leaderboard,ruley,10,0.4,0.0,0.0,,,,,,,,
mteb-leaderboard,sage,5,0.2,0.0,0.0,,,,,,,,
mteb-leaderboard,simple_codex,5,0.4,0.0,0.0,,,,,,,,
mteb-leaderboard,spoox-m,5,0.0,0.0,0.0,,,,,,,,
mteb-leaderboard,terminus-2,194,0.0155,0.8969,53.5979,,,0.1393,0.2011,0.0715,1.9505,1.8519,0.5538
mteb-leaderboard,terminus-3-3,10,0.1,0.5,46.4,,,0.0342,0.5065,0.0592,1.5053,1.9239,0.4656
mteb-retrieve,Factory Droid,25,0.04,0.0,0.0,,,,,,,,
mteb-retrieve,Junie,5,0.4,0.0,0.0,,,,,,,,
mteb-retrieve,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
mteb-retrieve,ante,5,0.6,0.0,0.0,,,,,,,,
mteb-retrieve,aone-agent,5,0.0,0.0,0.0,,,,,,,,
mteb-retrieve,claude-code,35,0.0,0.8571,5.2,9.5217,2.3043,0.9816,0.1952,0.0099,1.9343,1.5474,0.9816
mteb-retrieve,claude-code-enhanced,4,0.25,0.0,0.0,,,,,,,,
mteb-retrieve,codex,40,0.125,0.5,2.575,,,0.1504,0.0945,0.03,1.3956,1.3489,0.8192
mteb-retrieve,deepagent-harbor,5,0.2,1.0,7.8,,,0.4132,0.01,0.0433,0.4701,1.0044,0.6532
mteb-retrieve,final,1,0.0,0.0,0.0,,,,,,,,
mteb-retrieve,forge,5,1.0,0.0,0.0,,,,,,,,
mteb-retrieve,gemini-cli,20,0.1,0.5,2.8,2.6,1.6,0.9118,0.1117,0.1391,0.5,1.6842,0.9309
mteb-retrieve,goose,15,0.0667,0.0,0.0,,,,,,,,
mteb-retrieve,ii-agent-simple,5,0.2,0.0,0.0,,,,,,,,
mteb-retrieve,judy,5,0.0,0.6,16.0,7.0,11.0,0.4437,0.6597,0.0,,1.3889,0.3932
mteb-retrieve,letta-code,15,0.0,0.0,0.0,,,,,,,,
mteb-retrieve,mini-swe-agent,75,0.0133,1.0,4.84,,,0.0,0.0225,0.0561,1.2851,1.5193,0.8281
mteb-retrieve,mux,12,0.0,0.0,0.0,,,,,,,,
mteb-retrieve,opencode,1,0.0,0.0,0.0,,,,,,,,
mteb-retrieve,openhands,69,0.029,0.971,43.7101,12.1875,7.125,0.2211,0.5405,0.1039,2.1759,2.1787,0.4111
mteb-retrieve,ruley,10,0.1,0.0,0.0,,,,,,,,
mteb-retrieve,sage,5,0.0,0.0,0.0,,,,,,,,
mteb-retrieve,simple_codex,5,0.4,0.0,0.0,,,,,,,,
mteb-retrieve,spoox-m,5,0.0,0.0,0.0,,,,,,,,
mteb-retrieve,terminus-2,195,0.0051,0.9128,8.9487,,,0.2544,0.1973,0.0211,1.6385,1.9666,0.8016
mteb-retrieve,terminus-3-3,10,0.5,0.9,26.2,,,0.1319,0.3111,0.0883,1.9198,2.1388,0.7759
multi-source-data-merger,Factory Droid,25,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,Junie,5,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,TerminalBenchAgent,5,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,ante,5,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,aone-agent,5,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,claude-code,35,0.9429,0.8571,11.0857,12.7667,5.1333,0.7458,0.2657,0.0107,1.5631,1.9221,0.8144
multi-source-data-merger,claude-code-enhanced,5,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,codex,40,0.975,0.4,2.975,,,0.2618,0.1292,0.0478,1.4851,1.5211,0.7282
multi-source-data-merger,deepagent-harbor,5,1.0,1.0,13.8,7.0,7.0,0.4972,0.0353,0.0,,1.617,0.5682
multi-source-data-merger,final,5,0.0,0.0,0.0,,,,,,,,
multi-source-data-merger,forge,5,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,gemini-cli,20,0.75,0.5,4.7,2.5,1.5,0.6842,0.0939,0.2563,1.5954,1.4773,0.7884
multi-source-data-merger,goose,15,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,judy,5,1.0,0.4,12.8,5.5,5.0,0.5162,0.7657,0.0922,0.9934,1.2252,0.4514
multi-source-data-merger,letta-code,15,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,mini-swe-agent,75,0.7467,1.0,7.5067,,,0.0,0.0196,0.0771,1.2749,1.5602,0.7028
multi-source-data-merger,mux,12,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,opencode,1,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,openhands,70,0.8,1.0,59.9429,15.6842,8.2456,0.242,0.6087,0.0728,2.1646,2.2966,0.3781
multi-source-data-merger,ruley,10,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,sage,5,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,simple_codex,5,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,spoox-m,5,1.0,0.0,0.0,,,,,,,,
multi-source-data-merger,terminus-2,195,0.8872,0.9077,13.3795,,,0.1287,0.1176,0.0353,1.7306,2.1341,0.6864
multi-source-data-merger,terminus-3-3,10,1.0,0.8,10.9,,,0.1572,0.1497,0.0,,2.3074,0.7208
nginx-request-logging,Factory Droid,25,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,Junie,5,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,TerminalBenchAgent,5,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,ante,5,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,aone-agent,5,0.6,0.0,0.0,,,,,,,,
nginx-request-logging,claude-code,35,0.9429,0.8571,19.7429,12.4333,5.0667,0.7268,0.3376,0.1139,2.0855,2.098,0.8309
nginx-request-logging,claude-code-enhanced,5,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,codex,40,0.875,0.375,2.025,,,0.4203,0.1452,0.1775,0.5458,0.8436,0.5731
nginx-request-logging,deepagent-harbor,5,1.0,1.0,30.2,5.4,4.2,0.3902,0.2004,0.2695,2.0799,2.1668,0.5325
nginx-request-logging,final,2,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,forge,5,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,gemini-cli,20,0.7,0.5,11.15,3.4444,2.7778,0.308,0.1594,0.5663,1.6542,1.5414,0.4988
nginx-request-logging,goose,15,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,judy,5,1.0,0.4,18.0,9.0,10.0,0.2955,0.7556,0.2556,0.8755,1.1934,0.2614
nginx-request-logging,letta-code,15,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,mini-swe-agent,75,0.56,1.0,11.3467,,,0.0,0.0152,0.2444,1.1635,1.1638,0.4224
nginx-request-logging,mux,12,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,opencode,1,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,openhands,70,0.8,1.0,44.8143,17.3226,11.7097,0.282,0.5706,0.0668,1.9266,2.0426,0.3694
nginx-request-logging,ruley,10,0.9,0.0,0.0,,,,,,,,
nginx-request-logging,sage,5,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,simple_codex,5,1.0,0.0,0.0,,,,,,,,
nginx-request-logging,spoox-m,5,0.8,0.0,0.0,,,,,,,,
nginx-request-logging,terminus-2,195,0.7333,0.9128,25.159,,,0.0849,0.1532,0.1278,2.1006,2.2877,0.681
nginx-request-logging,terminus-3-3,10,1.0,0.9,21.3,,,0.0801,0.1327,0.0865,2.3598,2.2826,0.5956
openssl-selfsigned-cert,Factory Droid,25,1.0,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,Junie,5,1.0,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,TerminalBenchAgent,5,0.4,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,ante,5,1.0,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,aone-agent,5,0.0,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,claude-code,35,0.4286,0.8571,15.6286,20.6207,11.2759,0.72,0.327,0.0447,1.9755,2.2568,0.8783
openssl-selfsigned-cert,claude-code-enhanced,4,0.75,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,codex,40,0.925,0.475,4.35,,,0.5884,0.2619,0.0053,1.5,1.4787,0.8845
openssl-selfsigned-cert,deepagent-harbor,5,1.0,1.0,19.4,7.4,5.4,0.5533,0.2586,0.0,,2.212,0.7923
openssl-selfsigned-cert,final,2,1.0,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,forge,5,1.0,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,gemini-cli,20,0.55,0.5,5.65,7.1,6.1,0.2953,0.1207,0.7577,2.1745,2.1782,0.9028
openssl-selfsigned-cert,goose,15,0.2667,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,ii-agent-simple,5,0.0,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,judy,5,0.2,0.2,8.4,11.0,17.0,0.2195,0.8571,0.119,0.619,0.7078,0.1951
openssl-selfsigned-cert,letta-code,15,0.7333,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,mini-swe-agent,75,0.4533,1.0,7.1067,,,0.0,0.0419,0.1122,1.3837,1.4386,0.7302
openssl-selfsigned-cert,mux,12,0.6667,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,opencode,1,0.0,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,openhands,70,0.3286,0.9857,37.9429,25.2833,20.25,0.3119,0.5425,0.0412,2.1275,2.1515,0.4418
openssl-selfsigned-cert,ruley,10,0.7,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,sage,5,1.0,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,simple_codex,5,1.0,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,spoox-m,5,1.0,0.0,0.0,,,,,,,,
openssl-selfsigned-cert,terminus-2,195,0.7179,0.9179,17.559,,,0.0906,0.1287,0.0878,2.0803,2.2062,0.7668
openssl-selfsigned-cert,terminus-3-3,10,1.0,0.8,15.6,,,0.1383,0.1245,0.0,,2.2136,0.7821
overfull-hbox,Factory Droid,25,0.84,0.0,0.0,,,,,,,,
overfull-hbox,Junie,5,1.0,0.0,0.0,,,,,,,,
overfull-hbox,TerminalBenchAgent,5,0.2,0.0,0.0,,,,,,,,
overfull-hbox,ante,5,1.0,0.0,0.0,,,,,,,,
overfull-hbox,aone-agent,5,0.0,0.0,0.0,,,,,,,,
overfull-hbox,claude-code,35,0.3714,0.8571,41.6571,16.625,6.7917,0.6985,0.7245,0.0008,1.1408,1.6392,0.6893
overfull-hbox,claude-code-enhanced,5,0.6,0.0,0.0,,,,,,,,
overfull-hbox,codex,40,0.2,0.4,11.875,,,0.011,0.0854,0.0455,1.405,1.8957,0.6435
overfull-hbox,deepagent-harbor,5,0.4,1.0,10.2,4.3333,4.3333,0.5852,0.4112,0.08,1.6402,1.6563,0.7667
overfull-hbox,final,5,0.0,0.0,0.0,,,,,,,,
overfull-hbox,forge,5,1.0,0.0,0.0,,,,,,,,
overfull-hbox,gemini-cli,20,0.3,0.45,36.05,4.3333,3.8889,0.7395,0.9253,0.1496,1.4927,1.4402,0.7969
overfull-hbox,goose,15,0.4,0.0,0.0,,,,,,,,
overfull-hbox,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
overfull-hbox,judy,5,1.0,0.0,0.0,,,,,,,,
overfull-hbox,letta-code,15,0.8,0.0,0.0,,,,,,,,
overfull-hbox,mini-swe-agent,75,0.2267,0.9867,20.6267,,,0.0,0.1185,0.0513,1.4836,1.4917,0.6918
overfull-hbox,mux,12,0.5833,0.0,0.0,,,,,,,,
overfull-hbox,opencode,1,1.0,0.0,0.0,,,,,,,,
overfull-hbox,openhands,68,0.1029,0.9706,72.8971,7.9492,2.8475,0.2932,0.7703,0.014,1.5227,1.5415,0.3397
overfull-hbox,ruley,10,0.8,0.0,0.0,,,,,,,,
overfull-hbox,sage,5,1.0,0.0,0.0,,,,,,,,
overfull-hbox,simple_codex,5,1.0,0.0,0.0,,,,,,,,
overfull-hbox,spoox-m,5,0.2,0.0,0.0,,,,,,,,
overfull-hbox,terminus-2,191,0.199,0.8953,43.3403,,,0.0399,0.2353,0.0031,1.3428,1.8551,0.55
overfull-hbox,terminus-3-3,10,0.9,0.7,22.4,,,0.0749,0.2413,0.0165,2.118,2.1796,0.5741
password-recovery,Factory Droid,25,0.92,0.0,0.0,,,,,,,,
password-recovery,Junie,5,1.0,0.0,0.0,,,,,,,,
password-recovery,TerminalBenchAgent,5,0.6,0.0,0.0,,,,,,,,
password-recovery,ante,5,1.0,0.0,0.0,,,,,,,,
password-recovery,aone-agent,5,0.0,0.0,0.0,,,,,,,,
password-recovery,claude-code,35,0.4857,0.8571,61.7143,115.5263,69.1579,0.2147,0.0692,0.0906,1.6522,1.7486,0.5332
password-recovery,claude-code-enhanced,4,0.75,0.0,0.0,,,,,,,,
password-recovery,codex,40,0.45,0.4,14.35,,,0.0194,0.0304,0.1221,1.2999,1.2551,0.379
password-recovery,deepagent-harbor,5,0.6,1.0,41.4,61.6667,63.6667,0.1625,0.0606,0.1341,1.3552,1.3192,0.3029
password-recovery,final,2,1.0,0.0,0.0,,,,,,,,
password-recovery,forge,5,1.0,0.0,0.0,,,,,,,,
password-recovery,gemini-cli,20,0.5,0.45,10.3,20.0,20.3333,0.2152,0.2571,0.529,1.3357,1.3189,0.3705
password-recovery,goose,15,0.5333,0.0,0.0,,,,,,,,
password-recovery,ii-agent-simple,5,0.8,0.0,0.0,,,,,,,,
password-recovery,judy,5,1.0,0.6,38.2,19.0,48.6667,0.1817,0.874,0.1641,0.8839,0.6721,0.1656
password-recovery,letta-code,15,0.6667,0.0,0.0,,,,,,,,
password-recovery,mini-swe-agent,75,0.1067,1.0,31.12,,,0.0,0.0186,0.1168,1.3968,1.4302,0.4956
password-recovery,mux,12,1.0,0.0,0.0,,,,,,,,
password-recovery,opencode,1,1.0,0.0,0.0,,,,,,,,
password-recovery,openhands,69,0.2754,0.9275,107.7681,37.9444,32.9722,0.0871,0.5404,0.0376,1.699,1.9551,0.2813
password-recovery,ruley,10,0.7,0.0,0.0,,,,,,,,
password-recovery,sage,5,1.0,0.0,0.0,,,,,,,,
password-recovery,simple_codex,5,1.0,0.0,0.0,,,,,,,,
password-recovery,spoox-m,5,0.4,0.0,0.0,,,,,,,,
password-recovery,terminus-2,187,0.2888,0.9037,62.984,,,0.045,0.1572,0.1188,1.7593,1.8751,0.5928
password-recovery,terminus-3-3,10,0.9,0.7,41.9,,,0.043,0.065,0.1399,2.3032,2.2913,0.5418
path-tracing,Factory Droid,25,0.68,0.0,0.0,,,,,,,,
path-tracing,Junie,5,0.0,0.0,0.0,,,,,,,,
path-tracing,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
path-tracing,ante,5,0.6,0.0,0.0,,,,,,,,
path-tracing,aone-agent,5,0.0,0.0,0.0,,,,,,,,
path-tracing,claude-code,35,0.1429,0.7429,51.5429,52.2174,26.4783,0.2643,0.127,0.0374,1.5794,1.7923,0.4964
path-tracing,claude-code-enhanced,4,0.5,0.0,0.0,,,,,,,,
path-tracing,codex,40,0.275,0.375,5.4,,,0.0451,0.014,0.0815,1.5358,1.279,0.4725
path-tracing,deepagent-harbor,5,0.6,1.0,62.0,55.0,53.0,0.3262,0.2875,0.0392,1.8876,1.9008,0.5554
path-tracing,final,5,0.0,0.0,0.0,,,,,,,,
path-tracing,forge,5,1.0,0.0,0.0,,,,,,,,
path-tracing,gemini-cli,20,0.15,0.5,2.6,4.5,3.5,0.8253,0.03,0.385,0.4865,0.9439,0.6867
path-tracing,goose,15,0.3333,0.0,0.0,,,,,,,,
path-tracing,ii-agent-simple,5,0.4,0.0,0.0,,,,,,,,
